customerID,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
6142-VSJQO,No,DSL,No,No,No,No,No,No
3458-IDMFK,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6933-FHBZC,No,DSL,No,Yes,Yes,No,No,No
0221-NAUXK,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9770-KXGQU,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
6437-UKHMV,No,Fiber optic,No,No,No,No,Yes,No
6538-POCHL,No,Fiber optic,No,Yes,Yes,No,No,No
6726-NNFWD,No,Fiber optic,No,Yes,Yes,No,No,Yes
3002-WQZWT,Yes,Fiber optic,No,No,No,No,No,No
4277-UDIEF,Yes,DSL,Yes,No,No,Yes,Yes,Yes
1208-NBVFH,No,DSL,No,No,Yes,No,No,No
4912-PIGUY,Yes,Fiber optic,No,No,No,No,Yes,No
1114-CENIM,Yes,DSL,No,Yes,No,No,No,No
6060-DRTNL,No,Fiber optic,No,No,Yes,No,Yes,No
2725-TTRIQ,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
3374-TTZTK,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
8990-ZXLSU,No,Fiber optic,No,No,No,No,No,No
2275-RBYQS,No,DSL,No,No,No,No,No,No
8473-VUVJN,Yes,Fiber optic,No,No,No,No,No,No
6289-CPNLD,No,DSL,No,No,Yes,Yes,Yes,Yes
5536-SLHPM,Yes,Fiber optic,No,No,Yes,No,No,No
4419-UJMUS,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
7794-JASDG,No,DSL,Yes,No,No,No,No,No
7609-YBPXG,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
5519-TEEUH,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7856-GANIL,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No
0804-XBFBV,No phone service,DSL,No,No,No,No,No,No
2676-OXPPQ,No,DSL,Yes,Yes,No,No,No,No
3703-TTEPD,No,DSL,Yes,No,Yes,No,Yes,No
2799-TSLAG,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0196-VULGZ,Yes,Fiber optic,No,No,No,No,No,Yes
8837-VVWLQ,No,Fiber optic,Yes,No,No,No,Yes,No
2696-NARTR,No,Fiber optic,No,No,No,Yes,No,No
2208-NKVVH,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7614-QVWQL,No phone service,DSL,No,Yes,No,No,Yes,Yes
1976-CFOCS,No,DSL,No,No,No,No,No,No
4631-OACRM,No,Fiber optic,No,No,No,No,No,Yes
7139-JZFVG,No,DSL,Yes,Yes,Yes,No,No,No
4987-GQWPO,No phone service,DSL,No,No,No,No,No,No
3755-JBMNH,No,Fiber optic,No,No,No,No,No,No
1757-TCATG,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6345-ULYRW,Yes,Fiber optic,No,Yes,No,No,No,Yes
4776-XSKYQ,No phone service,DSL,No,No,No,Yes,No,No
8048-DSDFQ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5753-QQWPW,No,DSL,Yes,Yes,No,Yes,No,No
6010-DDPPW,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1809-DMJHQ,No,DSL,No,No,No,No,No,No
6693-FRIRW,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
6586-MYGKD,Yes,DSL,Yes,No,No,Yes,Yes,Yes
3173-NVMPX,Yes,DSL,No,Yes,No,No,No,No
0248-PGHBZ,No,Fiber optic,Yes,Yes,No,Yes,Yes,No
0623-GDISB,No,DSL,Yes,No,No,No,No,No
2892-GESUL,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6923-EFPNL,Yes,DSL,No,No,No,No,No,No
7472-EQOAV,No,Fiber optic,Yes,Yes,Yes,No,No,No
9574-RKJIF,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
2043-WVTQJ,No,DSL,Yes,No,Yes,No,No,No
8034-RYTVV,Yes,Fiber optic,Yes,No,Yes,No,No,No
3863-QSTYI,No,DSL,No,No,Yes,Yes,Yes,No
2619-WFQWU,No,Fiber optic,No,No,No,No,No,No
5044-LRQAQ,No,Fiber optic,No,No,No,No,No,No
1716-LSAMB,No,DSL,Yes,No,No,Yes,No,No
1333-PBMXB,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6546-OPBBH,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5985-BEHZK,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
9127-QRZMH,No,DSL,Yes,Yes,No,Yes,No,No
5919-VCZYM,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9644-KVCNC,Yes,Fiber optic,No,No,Yes,No,Yes,No
2137-DQMEV,No phone service,DSL,Yes,Yes,No,No,Yes,No
8174-LNWMW,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9279-CJEOJ,Yes,Fiber optic,No,No,No,No,Yes,Yes
7964-VEXDG,Yes,Fiber optic,Yes,No,No,No,No,No
2404-JIBFC,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
0778-NELLA,No phone service,DSL,No,No,No,No,Yes,No
8029-XYPWT,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4614-NUVZD,No,Fiber optic,No,No,No,No,No,Yes
4632-PAOYU,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3803-KMQFW,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6804-GDMOI,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
2990-OGYTD,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
6646-JPPHA,No,Fiber optic,Yes,Yes,No,No,No,No
9572-MTILT,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
7658-UYUQS,No,Fiber optic,No,No,Yes,No,Yes,No
7880-XSOJX,No phone service,DSL,Yes,Yes,No,Yes,No,No
9611-CTWIH,No,Fiber optic,No,No,No,No,Yes,Yes
4589-IUAJB,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0329-GTIAJ,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
8746-BFOAJ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8457-XIGKN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6072-NUQCB,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6629-CZTTH,No,DSL,No,No,No,No,No,Yes
8838-GPHZP,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8750-QWZAJ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5364-EVNIB,No,Fiber optic,No,Yes,Yes,No,No,No
6918-UMQCG,No,Fiber optic,No,No,No,No,Yes,No
0675-NCDYU,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6339-DKLMK,No phone service,DSL,No,Yes,No,No,No,No
1346-PJWTK,No,Fiber optic,No,Yes,Yes,Yes,No,Yes
5088-QZLRL,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8023-QHAIO,Yes,Fiber optic,No,No,No,Yes,No,No
4397-FRLTA,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3057-VJJQE,Yes,DSL,Yes,No,No,No,No,No
5087-SUURX,No phone service,DSL,No,No,Yes,No,Yes,No
2302-OUZXB,Yes,DSL,No,Yes,Yes,No,Yes,Yes
8133-ANHHJ,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
2270-CHBFN,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
0013-EXCHZ,No,Fiber optic,No,No,No,Yes,Yes,No
5982-FPVQN,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
9107-UKCKY,Yes,DSL,No,Yes,Yes,No,Yes,Yes
4654-ULTTN,Yes,DSL,Yes,No,Yes,Yes,No,Yes
5550-VFRLC,No,Fiber optic,No,No,No,No,No,No
5546-BYZSM,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1492-KGETH,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
4929-BSTRX,No,DSL,No,No,No,No,Yes,No
4163-HFTUK,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8215-NGSPE,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2225-ZRGSG,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
8859-YSTWS,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5271-YNWVR,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
7601-DHFWZ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2657-ALMWY,No,Fiber optic,No,Yes,No,No,No,Yes
6330-JKLPC,Yes,Fiber optic,No,Yes,No,No,No,No
4667-OHGKG,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1998-VHJHK,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1707-HABPF,No,Fiber optic,No,Yes,Yes,No,Yes,No
1660-HSOOQ,No,DSL,No,No,Yes,No,No,No
7253-UVNDW,No,DSL,No,No,Yes,Yes,No,No
0487-VVUVK,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7228-OMTPN,No,Fiber optic,No,No,No,No,Yes,Yes
5063-IUOKK,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4508-OEBEY,No,DSL,Yes,Yes,Yes,Yes,No,Yes
0027-KWYKW,Yes,Fiber optic,No,No,No,No,Yes,No
2308-STERM,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5982-XMDEX,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6284-AHOOQ,Yes,Fiber optic,No,No,No,Yes,Yes,No
6051-PTVNS,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2344-JMOGN,No,Fiber optic,No,Yes,Yes,Yes,Yes,No
3799-ISUZQ,No,Fiber optic,No,No,No,No,No,No
2877-VDUER,No phone service,DSL,No,No,No,Yes,Yes,No
9152-AMKAK,No,DSL,Yes,No,Yes,Yes,Yes,Yes
1794-HBQTJ,No,DSL,Yes,No,No,No,No,No
9432-VOFYX,No,Fiber optic,No,No,No,No,No,No
8049-WJCLQ,No,DSL,No,No,Yes,No,Yes,No
6586-PSJOX,No,DSL,No,No,Yes,Yes,No,No
2460-FPSYH,No phone service,DSL,Yes,Yes,No,No,Yes,Yes
9705-ZJBCG,No,DSL,Yes,No,No,Yes,No,No
4818-DRBQT,Yes,Fiber optic,No,Yes,No,No,No,No
1320-HTRDR,Yes,Fiber optic,No,No,No,No,No,No
6847-KJLTS,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
9670-BPNXF,No,DSL,Yes,Yes,No,Yes,No,No
3913-FCUUW,Yes,DSL,Yes,Yes,Yes,Yes,No,No
3301-VKTGC,Yes,Fiber optic,Yes,Yes,No,No,No,No
1493-AMTIE,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9555-SAHUZ,No,DSL,Yes,Yes,No,No,No,No
0816-TSPHQ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9932-WBWIK,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4619-EVPHY,No,Fiber optic,No,No,No,No,Yes,Yes
5286-YHCVC,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6424-ELEYH,Yes,Fiber optic,No,No,No,No,No,No
4391-RESHN,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
9115-YQHGA,No,DSL,No,No,No,Yes,No,No
4462-CYWMH,Yes,Fiber optic,No,Yes,No,No,No,Yes
8963-MQVYN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2458-EOMRE,No,DSL,Yes,No,Yes,No,No,Yes
9334-GWGOW,Yes,Fiber optic,No,No,No,No,No,No
6821-BUXUX,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
5028-HTLJB,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9801-GDWGV,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6542-LWGXJ,No phone service,DSL,No,No,No,No,No,No
5567-GZKQY,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1222-LRYKO,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2320-JRSDE,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2087-QAREY,No,DSL,No,Yes,Yes,No,No,No
0601-WZHJF,No phone service,DSL,No,No,No,No,Yes,Yes
4423-JWZJN,Yes,Fiber optic,No,No,Yes,No,No,Yes
5143-WMWOG,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6490-FGZAT,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5393-RXQSZ,No,Fiber optic,No,No,No,No,No,Yes
7452-FOLON,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2320-TZRRH,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0231-LXVAP,No,Fiber optic,No,No,No,Yes,No,No
9444-JTXHZ,No,Fiber optic,No,No,Yes,No,No,No
4942-VZZOM,Yes,DSL,Yes,No,No,No,Yes,No
5510-BOIUJ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7502-BNYGS,No,DSL,No,Yes,No,No,Yes,Yes
4291-HYEBC,No phone service,DSL,No,Yes,No,No,No,Yes
6147-CBCRA,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6047-SUHPR,No,DSL,Yes,Yes,Yes,No,No,No
4471-KXAUH,Yes,Fiber optic,No,No,Yes,Yes,No,No
9752-ZNQUT,No,DSL,No,Yes,No,No,No,No
7638-QVMVY,No,Fiber optic,No,No,No,No,Yes,No
1576-PFZIW,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
5666-MBJPT,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7312-XSBAT,No,DSL,Yes,No,No,No,No,No
3096-GKWEB,Yes,Fiber optic,No,No,No,No,Yes,Yes
2371-JQHZZ,Yes,Fiber optic,No,No,No,No,Yes,Yes
0674-GCDXG,Yes,DSL,Yes,No,Yes,Yes,No,Yes
1121-QSIVB,Yes,DSL,No,Yes,No,No,Yes,Yes
4396-KLSEH,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3244-DCJWY,No,Fiber optic,No,No,No,No,No,No
2824-MYYBN,Yes,Fiber optic,No,No,No,No,Yes,Yes
0875-CABNR,No,Fiber optic,No,No,Yes,No,No,Yes
6345-HOVES,No phone service,DSL,No,No,No,No,No,No
8318-LCNBW,No phone service,DSL,Yes,No,Yes,No,Yes,Yes
6469-QJKZW,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0147-ESWWR,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
1217-VASWC,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
7812-FZHPE,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6370-ZVHDV,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5915-DGNVC,Yes,DSL,Yes,Yes,Yes,No,No,Yes
6260-XLACS,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3566-CAAYU,No phone service,DSL,No,Yes,Yes,Yes,No,Yes
4983-CCWMC,No,Fiber optic,No,No,No,No,No,No
9103-CXVOK,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2896-TBNBE,No,Fiber optic,No,Yes,Yes,No,No,No
4797-AXPXK,No,DSL,Yes,Yes,No,Yes,No,No
5229-PRWKT,Yes,Fiber optic,No,No,No,No,No,Yes
6982-UQZLY,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2522-WLNSF,No,DSL,No,No,Yes,Yes,Yes,No
3841-CONLJ,No phone service,DSL,No,No,No,No,No,Yes
5057-LCOUI,No phone service,DSL,No,No,Yes,No,Yes,Yes
0193-ESZXP,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
4475-NVTLU,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4369-HTUIF,No,Fiber optic,Yes,No,No,No,Yes,No
9386-LDCZR,No,Fiber optic,Yes,Yes,Yes,Yes,No,No
9585-KKMFD,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5399-ZIMKF,No,Fiber optic,No,Yes,No,No,No,No
0336-KXKFK,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
5619-XZZKR,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3948-FVVRP,No,DSL,No,Yes,No,Yes,No,No
5327-XOKKY,Yes,DSL,No,No,Yes,No,Yes,Yes
0983-TATYJ,No,DSL,No,No,No,Yes,No,No
1813-JYWTO,Yes,Fiber optic,Yes,No,No,No,No,No
0156-FVPTA,No,DSL,Yes,No,No,Yes,No,No
1984-FCOWB,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
0654-HMSHN,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6719-OXYBR,No,Fiber optic,No,No,Yes,No,Yes,No
3312-ZWLGF,Yes,Fiber optic,No,No,No,Yes,No,No
6476-YHMGA,No,DSL,No,Yes,Yes,Yes,Yes,Yes
5287-QWLKY,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
0795-XCCTE,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0168-XZKBB,Yes,Fiber optic,No,No,No,No,Yes,No
3785-NRHYR,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5196-SGOAK,No,Fiber optic,No,Yes,No,No,No,No
4537-DKTAL,No,DSL,No,No,No,No,No,No
7072-MBHEV,Yes,Fiber optic,No,No,Yes,No,No,No
5602-BVFMK,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6297-NOOPG,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1891-UAWWU,Yes,Fiber optic,No,No,Yes,No,Yes,No
8204-TIFGJ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8050-DVOJX,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
6108-OQZDQ,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
0363-QJVFX,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
8903-XEBGX,No,DSL,No,No,No,No,No,Yes
8169-SAEJD,No phone service,DSL,Yes,Yes,No,No,Yes,Yes
9840-DVNDC,No,Fiber optic,No,No,No,No,Yes,No
1089-XZWHH,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2325-WINES,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6064-ZATLR,No,DSL,Yes,Yes,No,No,No,No
3096-JRDSO,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes
7824-PANSQ,Yes,Fiber optic,No,No,No,Yes,No,No
8042-JVNFH,No,Fiber optic,No,No,No,No,No,No
9648-BCHKM,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2888-ADFAO,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8707-HOEDG,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3374-LXDEV,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
4072-IPYLT,No,DSL,Yes,No,No,No,No,No
7167-PCEYD,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4936-YPJNK,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1580-BMCMR,No,Fiber optic,Yes,No,No,No,No,Yes
4817-KEQSP,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6408-WHTEF,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9251-AWQGT,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8749-CLJXC,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7989-VCQOH,No,DSL,Yes,No,Yes,Yes,Yes,Yes
5049-GLYVG,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4199-QHJNM,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
8882-TLVRW,No phone service,DSL,Yes,No,Yes,Yes,No,No
5883-GTGVD,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
5135-GRQJV,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2384-OVPSA,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1371-WEPDS,No,DSL,No,No,No,No,No,Yes
3580-GICBM,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4817-QRJSX,Yes,Fiber optic,No,Yes,No,No,No,No
9730-DRTMJ,Yes,DSL,Yes,No,No,Yes,Yes,No
4686-UXDML,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
3349-ANQNH,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
2398-YPMUR,No,Fiber optic,No,No,No,No,No,No
0932-YIXYU,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7480-SPLEF,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7636-XUHWW,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1431-CYWMH,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5937-EORGB,Yes,Fiber optic,Yes,No,Yes,No,Yes,No
6349-JDHQP,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5539-HIVAK,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5847-MXBEO,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9985-MWVIX,No,Fiber optic,No,No,No,No,No,No
4583-PARNH,No,Fiber optic,No,No,Yes,Yes,No,Yes
1116-FRYVH,No phone service,DSL,Yes,Yes,No,Yes,No,No
1421-HCERK,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
9633-XQABV,No,Fiber optic,No,No,No,No,No,No
0716-BQNDX,Yes,Fiber optic,Yes,No,No,Yes,No,Yes
1265-XTECC,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
1183-CANVH,No,DSL,No,No,No,Yes,Yes,No
1972-XMUWV,No,DSL,No,No,No,Yes,Yes,No
8679-LZBMD,No,Fiber optic,No,No,No,No,Yes,Yes
3407-JMJQQ,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
6252-DFGTK,Yes,DSL,Yes,No,Yes,Yes,No,No
1539-LNKHM,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8645-KOMJQ,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
0289-IVARM,No,DSL,Yes,Yes,Yes,No,No,No
9761-XUJWD,No,DSL,No,Yes,No,Yes,No,Yes
4057-FKCZK,Yes,Fiber optic,No,No,No,No,Yes,No
4291-TPNFG,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
6087-YPWHO,Yes,DSL,Yes,Yes,Yes,Yes,No,No
3090-QFUVD,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
