customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6198-PNNSZ,56,Yes,One year,No,Bank transfer (automatic),109.8,6109.65,No
3317-VLGQT,14,Yes,Month-to-month,Yes,Electronic check,78.1,1122.4,No
4132-POCZS,52,No,Month-to-month,Yes,Electronic check,39.9,2020.9,No
5614-DNZCE,58,Yes,Two year,Yes,Credit card (automatic),64.9,3795.45,No
1095-JUDTC,47,Yes,Month-to-month,Yes,Electronic check,95.05,4504.55,Yes
3896-RCYYE,67,No,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,No
9638-JIQYA,2,No,Month-to-month,Yes,Credit card (automatic),24.9,49.7,No
3258-SANFR,6,Yes,Month-to-month,No,Credit card (automatic),44.7,276.5,No
3726-TBHQT,71,Yes,Two year,Yes,Bank transfer (automatic),114,8175.9,No
3190-ITQXP,46,Yes,Two year,No,Bank transfer (automatic),20.25,890.35,No
0870-VEMYL,5,Yes,Month-to-month,No,Credit card (automatic),53.85,259.8,Yes
4833-QTJNO,67,Yes,Month-to-month,No,Bank transfer (automatic),83.85,5588.8,No
3039-MJSLN,3,Yes,Month-to-month,No,Bank transfer (automatic),20.2,50.6,No
0178-CIIKR,3,Yes,Month-to-month,No,Mailed check,19.95,58,No
5385-SUIRI,52,Yes,Month-to-month,Yes,Electronic check,104.2,5568.35,Yes
3982-XWFZQ,42,Yes,Month-to-month,Yes,Electronic check,50.25,2203.65,Yes
5774-QPLTF,50,Yes,One year,Yes,Mailed check,20.35,938.95,No
2322-VCZHZ,23,Yes,Month-to-month,Yes,Electronic check,90,2024.1,No
5010-IPEAQ,67,No,Two year,No,Credit card (automatic),54.2,3623.95,No
4009-ALQFH,25,Yes,Month-to-month,Yes,Electronic check,99.5,2369.05,Yes
6383-ZTSIW,39,Yes,One year,No,Mailed check,99.1,3877.95,No
8990-YOZLV,69,Yes,Two year,Yes,Mailed check,66.9,4577.9,No
3069-SSVSN,1,No,One year,No,Mailed check,25.85,25.85,No
5222-IMUKT,32,Yes,Month-to-month,No,Electronic check,91.05,2871.5,No
3627-FCRDW,9,Yes,Month-to-month,No,Electronic check,71,672.55,Yes
7562-GSUHK,16,Yes,Month-to-month,Yes,Credit card (automatic),93.2,1573.7,Yes
6685-XSHHU,60,Yes,Two year,Yes,Bank transfer (automatic),20.95,1270.55,No
8901-UPRHR,72,Yes,Two year,Yes,Bank transfer (automatic),109.2,7711.45,No
4903-UYAVB,5,Yes,Month-to-month,No,Mailed check,19.35,126.05,Yes
0118-JPNOY,26,Yes,Month-to-month,Yes,Credit card (automatic),85.8,2193.65,No
6776-TLWOI,3,Yes,Month-to-month,No,Mailed check,19.85,64.55,Yes
3845-FXCYS,2,Yes,Month-to-month,Yes,Electronic check,19.65,31.2,No
5857-XRECV,2,Yes,One year,No,Bank transfer (automatic),20.5,38.25,No
0725-CXOTM,36,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,No
4343-EJVQB,7,Yes,Month-to-month,No,Mailed check,74.35,533.6,No
9000-PLFUZ,60,No,Two year,Yes,Credit card (automatic),49.45,2907.55,No
3427-GGZZI,19,Yes,Month-to-month,Yes,Electronic check,89.1,1620.8,No
7779-ORAEL,45,Yes,Two year,No,Credit card (automatic),75.15,3480.35,No
0644-OQMDK,4,Yes,Month-to-month,Yes,Electronic check,70.65,293.85,No
4077-CROMM,31,Yes,Month-to-month,Yes,Electronic check,104.2,3243.45,Yes
3154-CFSZG,47,Yes,Month-to-month,No,Electronic check,90.05,4137.2,No
2868-MZAGQ,1,Yes,Month-to-month,Yes,Electronic check,79.25,79.25,Yes
4847-QNOKA,1,Yes,Month-to-month,Yes,Bank transfer (automatic),44.9,44.9,Yes
2220-IAHLS,1,Yes,Month-to-month,No,Credit card (automatic),19.4,19.4,No
1658-XUHBX,59,Yes,Month-to-month,Yes,Credit card (automatic),88.75,5348.65,No
6379-RXJRQ,10,Yes,Month-to-month,Yes,Electronic check,70.1,659.65,Yes
2378-HTWFW,35,Yes,Month-to-month,No,Credit card (automatic),91,3180.5,No
8650-RHRKE,4,No,Month-to-month,Yes,Electronic check,29.65,118.5,Yes
4377-VDHYI,32,Yes,One year,Yes,Electronic check,90.8,3023.85,No
0475-RIJEP,43,Yes,Month-to-month,Yes,Electronic check,77.85,3365.85,Yes
1260-TTRXI,4,Yes,Month-to-month,No,Electronic check,54.3,195.3,Yes
3719-TDVQB,54,Yes,Two year,Yes,Mailed check,18.95,1031.1,No
6328-ZPBGN,11,Yes,Month-to-month,Yes,Bank transfer (automatic),95.15,997.65,Yes
0201-MIBOL,66,Yes,Two year,Yes,Bank transfer (automatic),102.4,6471.85,No
4937-QPZPO,61,Yes,One year,Yes,Electronic check,99.9,6241.35,No
2925-VDZHY,72,Yes,Two year,No,Credit card (automatic),88.7,6501.35,No
6981-TDRFT,44,No,One year,Yes,Electronic check,54.3,2317.1,No
3413-CSSTH,41,Yes,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,No
8033-VCZGH,50,Yes,One year,Yes,Electronic check,103.95,5231.3,No
4789-KWMXN,47,Yes,One year,Yes,Credit card (automatic),110.85,5275.8,Yes
0224-NIJLP,8,Yes,Two year,No,Mailed check,20.15,165.5,No
7542-CYDDM,18,Yes,Month-to-month,No,Mailed check,20.05,358.5,No
4718-WXBGI,72,Yes,Two year,Yes,Credit card (automatic),91.95,6614.9,No
2867-UIMSS,1,Yes,Month-to-month,No,Electronic check,80.5,80.5,Yes
8495-PRWFH,42,Yes,Month-to-month,No,Electronic check,55.65,2421.75,No
0439-IFYUN,18,Yes,Month-to-month,Yes,Electronic check,74.7,1294.6,No
5716-LIBJC,13,Yes,One year,Yes,Credit card (automatic),104.15,1299.1,No
2868-LLSKM,68,Yes,One year,Yes,Bank transfer (automatic),83.65,5733.4,No
8111-RKSPX,4,Yes,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,Yes
2988-QRAJY,69,Yes,Two year,Yes,Credit card (automatic),110.05,7430.75,No
1585-MQSSU,17,Yes,Month-to-month,No,Mailed check,51.5,900.5,Yes
0071-NDAFP,25,Yes,Two year,No,Credit card (automatic),25.5,630.6,No
2856-NNASM,43,Yes,Month-to-month,Yes,Mailed check,89.55,3856.75,Yes
7328-ZJAJO,59,Yes,Two year,No,Credit card (automatic),19.5,1222.65,No
6458-CYIDZ,5,Yes,Month-to-month,No,Electronic check,80.7,374.8,No
8559-CIZFV,21,Yes,One year,No,Mailed check,77.5,1625,Yes
1090-PYKCI,69,Yes,One year,Yes,Credit card (automatic),105.1,7234.8,No
3058-WQDRE,13,No,Month-to-month,Yes,Bank transfer (automatic),25.15,331.85,No
7547-EKNFS,42,Yes,Month-to-month,Yes,Bank transfer (automatic),95.25,3959.35,Yes
2279-AXJJK,52,Yes,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,No
6769-DYBQN,46,Yes,Month-to-month,No,Electronic check,85,3969.4,Yes
0909-SELIE,61,Yes,Two year,Yes,Bank transfer (automatic),80.8,4860.85,No
3417-TSCIC,29,No,One year,Yes,Mailed check,24.85,788.05,No
1042-HFUCW,25,Yes,One year,Yes,Credit card (automatic),54.75,1266.35,No
4439-JMPMT,5,Yes,Month-to-month,Yes,Electronic check,85.75,470.95,Yes
6537-OTKMY,15,No,One year,No,Electronic check,50.75,688.2,No
8999-EXMNO,19,Yes,Two year,No,Mailed check,20.15,387.7,No
6725-TPKJO,44,Yes,Two year,No,Mailed check,20.05,845.25,No
2446-BEGGB,6,Yes,Month-to-month,Yes,Electronic check,98.25,560.6,Yes
7162-WPHPM,58,Yes,Two year,No,Credit card (automatic),71.6,4230.25,No
1599-MMYRQ,62,Yes,One year,Yes,Credit card (automatic),81.45,4983.05,No
8821-KVZKQ,70,No,One year,Yes,Bank transfer (automatic),58.4,4113.15,No
1496-GGSUK,1,No,Month-to-month,Yes,Mailed check,25.7,25.7,Yes
6434-TTGJP,10,No,Two year,No,Credit card (automatic),53.7,521,No
0042-JVWOJ,26,Yes,One year,Yes,Bank transfer (automatic),19.6,471.85,No
0130-SXOUN,66,Yes,Month-to-month,No,Credit card (automatic),89.4,5976.9,No
2575-GFSOE,7,Yes,Month-to-month,Yes,Electronic check,69,506.9,Yes
2330-PQGDQ,51,Yes,One year,No,Bank transfer (automatic),84.2,4299.75,No
1452-UZOSF,72,Yes,Two year,Yes,Credit card (automatic),106.1,7548.6,No
2097-YVPKN,65,Yes,Two year,No,Mailed check,25.75,1654.75,No
2842-JTCCU,2,Yes,Month-to-month,No,Bank transfer (automatic),46.05,80.35,Yes
8597-CTXVJ,70,Yes,One year,No,Bank transfer (automatic),64.95,4551.5,No
6631-HMANX,72,Yes,Two year,Yes,Credit card (automatic),85.45,6227.5,No
9962-BFPDU,1,Yes,Month-to-month,No,Mailed check,20.05,20.05,No
3296-SILRA,1,Yes,Month-to-month,Yes,Mailed check,76.4,76.4,Yes
9681-OXGVC,5,Yes,Month-to-month,Yes,Electronic check,100.5,514,Yes
6394-HHHZM,3,Yes,Month-to-month,No,Mailed check,20.7,57.5,No
5995-LFTLE,58,Yes,Two year,Yes,Credit card (automatic),25.3,1474.35,No
5180-UCIIQ,22,No,Month-to-month,No,Mailed check,40.05,880.2,Yes
1932-UEDCX,33,Yes,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,No
7153-OANIO,1,Yes,Month-to-month,No,Electronic check,69.95,69.95,Yes
5188-HGMLP,54,Yes,Month-to-month,No,Bank transfer (automatic),74,3919.15,No
0665-XHDJU,72,Yes,Two year,Yes,Electronic check,99.4,7285.7,No
6521-YYTYI,1,Yes,Month-to-month,Yes,Electronic check,93.3,93.3,Yes
8878-HMWBV,3,Yes,Month-to-month,Yes,Electronic check,49.15,169.05,Yes
8265-HKSOW,72,Yes,Two year,No,Credit card (automatic),107.45,7658.3,No
3544-FBCAS,72,Yes,Two year,Yes,Credit card (automatic),83.6,5959.3,No
5331-RGMTT,54,Yes,Month-to-month,Yes,Credit card (automatic),99.05,5295.7,No
4759-PXTAN,59,Yes,One year,Yes,Electronic check,80.1,4693.2,No
7054-DMVAS,54,Yes,Two year,Yes,Bank transfer (automatic),65.3,3512.9,No
3428-MMGUB,60,Yes,Two year,Yes,Electronic check,89.55,5231.2,No
6549-BTYPG,60,No,Two year,No,Credit card (automatic),60.8,3603.45,No
7823-JSOAG,3,Yes,Month-to-month,No,Electronic check,74.5,217.45,No
3705-RHRFR,69,Yes,Two year,No,Bank transfer (automatic),99.15,6875.35,No
9374-YOLBJ,1,Yes,Month-to-month,No,Electronic check,19.25,19.25,No
9074-KGVOX,50,No,Month-to-month,Yes,Credit card (automatic),39.45,2021.35,No
6128-DAFVY,56,No,Month-to-month,Yes,Credit card (automatic),44.85,2564.95,No
9933-QRGTX,60,Yes,Two year,Yes,Electronic check,97.2,5611.75,No
4476-OSWTN,69,Yes,One year,Yes,Mailed check,110.55,7610.1,No
3751-KTZEL,1,No,Month-to-month,No,Mailed check,35.05,35.05,Yes
1977-STDKI,1,Yes,Month-to-month,Yes,Electronic check,73,73,Yes
5066-GFJMM,3,Yes,Month-to-month,Yes,Mailed check,19.9,45.75,No
2661-GKBTK,60,Yes,Two year,No,Bank transfer (automatic),76.95,4543.95,No
0458-HEUZG,13,No,Two year,No,Mailed check,35.4,450.4,No
7268-WNTCP,62,Yes,Two year,No,Bank transfer (automatic),20.45,1297.35,No
0824-VWDPO,45,Yes,One year,No,Bank transfer (automatic),96.75,4442.75,No
8409-WQJUX,25,No,One year,No,Electronic check,54.2,1423.15,No
2578-JQPHZ,44,Yes,Two year,No,Bank transfer (automatic),100.1,4378.35,No
3278-FSIXX,2,Yes,Month-to-month,Yes,Mailed check,45.25,74.2,No
5813-UECBU,33,Yes,Month-to-month,Yes,Credit card (automatic),83.85,2716.3,Yes
0328-GRPMV,1,Yes,Month-to-month,Yes,Electronic check,70.1,70.1,Yes
9746-UGFAC,22,Yes,One year,No,Bank transfer (automatic),20.85,450.65,No
2946-KIQSP,35,No,Month-to-month,Yes,Mailed check,33.45,1175.85,No
0625-AFOHS,29,Yes,Two year,No,Mailed check,20.2,558.8,No
6726-WEXXK,27,Yes,One year,Yes,Electronic check,85.9,2220.1,No
4636-OLWOE,54,Yes,One year,Yes,Electronic check,61,3283.05,No
4342-HENTK,2,Yes,Month-to-month,Yes,Electronic check,70.65,142.35,Yes
4685-ERGHK,57,Yes,One year,Yes,Electronic check,86.9,4939.25,No
0885-HMGPY,62,Yes,Two year,No,Bank transfer (automatic),69.4,4237.5,No
5003-OKNNK,15,Yes,One year,No,Credit card (automatic),20.35,335.95,No
4195-SMMNX,2,Yes,Month-to-month,No,Mailed check,20.35,33.2,Yes
7208-PSIHR,70,Yes,Two year,Yes,Bank transfer (automatic),104.3,7188.5,No
4012-ZTHBR,21,Yes,Month-to-month,Yes,Electronic check,44.95,926.25,No
0489-WMEMG,23,Yes,One year,Yes,Electronic check,49.45,1119.35,No
7435-ZNUYY,6,Yes,One year,No,Mailed check,20.6,116.6,No
1354-YZFNB,4,Yes,Two year,No,Credit card (automatic),19.55,68.8,No
6956-SMUCM,3,Yes,Month-to-month,Yes,Credit card (automatic),99,287.4,Yes
2985-FMWYF,23,Yes,Month-to-month,Yes,Electronic check,93.5,2341.55,No
2812-ENYMO,26,No,One year,No,Credit card (automatic),54.55,1362.85,No
2717-HVIZY,8,Yes,Month-to-month,No,Mailed check,20.05,163.6,No
3223-WZWJM,26,Yes,Month-to-month,Yes,Electronic check,83.95,2254.2,Yes
3422-GALYP,2,Yes,Month-to-month,Yes,Electronic check,79.45,145.15,No
9053-JZFKV,67,Yes,Two year,No,Credit card (automatic),116.2,7752.3,Yes
2530-ENDWQ,71,Yes,Two year,Yes,Bank transfer (automatic),93.7,6585.35,Yes
2890-WFBHU,59,Yes,One year,No,Credit card (automatic),79.85,4786.1,No
0327-WFZSY,39,Yes,One year,No,Electronic check,100,3835.55,No
7977-HXJKU,21,Yes,Two year,No,Mailed check,19.6,397,No
6615-ZGEDR,1,Yes,Month-to-month,No,Mailed check,19.7,19.7,Yes
7033-CLAMM,48,Yes,Two year,No,Bank transfer (automatic),20.2,1027.25,No
4023-RTIQM,31,No,One year,Yes,Credit card (automatic),50.4,1580.1,No
0864-FVJNJ,64,Yes,One year,No,Electronic check,113.35,7222.75,No
7356-IWLFW,46,Yes,Month-to-month,Yes,Bank transfer (automatic),80,3769.7,No
9541-PWTWO,52,Yes,Two year,Yes,Bank transfer (automatic),80.95,4233.95,No
3967-VQOGC,67,Yes,Two year,Yes,Mailed check,24.9,1680.25,No
7872-RDDLZ,67,Yes,Month-to-month,No,Electronic check,54.9,3725.5,No
9250-WYPLL,5,Yes,Month-to-month,No,Electronic check,75.55,413.65,Yes
6308-CQRBU,71,Yes,Two year,No,Electronic check,109.25,7707.7,No
2754-XBHTB,9,Yes,Month-to-month,Yes,Bank transfer (automatic),77.65,714.15,Yes
1597-LHYNC,26,Yes,Month-to-month,Yes,Electronic check,95,2497.2,Yes
0186-CAERR,71,Yes,One year,Yes,Bank transfer (automatic),116.3,8309.55,No
3043-SUDUA,32,Yes,Month-to-month,No,Bank transfer (automatic),19.9,601.55,No
5442-BHQNG,2,Yes,Month-to-month,No,Electronic check,70.35,139.25,No
2169-RRLFW,71,Yes,Two year,No,Credit card (automatic),25.6,1888.25,No
5872-OEQNH,60,No,One year,Yes,Electronic check,44.45,2773.9,No
3162-KKZXO,55,Yes,One year,Yes,Electronic check,100.15,5409.75,No
7055-VKGDA,54,Yes,One year,Yes,Credit card (automatic),105.4,5643.4,Yes
0754-UKWQP,2,Yes,Month-to-month,Yes,Electronic check,95.85,197.7,Yes
8873-GLDMH,6,Yes,Month-to-month,Yes,Mailed check,73.85,401.3,No
5696-JVVQY,48,Yes,Two year,Yes,Credit card (automatic),70.1,3238.4,No
8946-BFWSG,63,Yes,Two year,No,Mailed check,25.25,1573.05,No
7493-TPUWZ,1,Yes,Month-to-month,Yes,Electronic check,79.15,79.15,Yes
0547-HURJB,12,Yes,Month-to-month,No,Credit card (automatic),21.05,235.8,No
8904-OPDCK,54,No,Month-to-month,Yes,Bank transfer (automatic),24.95,1364.75,No
8845-LWKGE,30,Yes,One year,Yes,Electronic check,64.5,1985.15,No
1577-HKTFG,30,Yes,Month-to-month,No,Bank transfer (automatic),19.65,655.85,Yes
8752-STIVR,4,Yes,Month-to-month,Yes,Electronic check,79,303.15,Yes
0691-NIKRI,40,Yes,One year,Yes,Credit card (automatic),105.95,4335.2,No
5022-JNQEQ,9,Yes,Month-to-month,Yes,Electronic check,75.85,647.5,No
4558-FANTW,17,Yes,Month-to-month,No,Electronic check,91.85,1574.45,Yes
3249-VHRIP,62,No,Two year,Yes,Credit card (automatic),43.6,2748.7,No
3736-BLEPA,28,Yes,One year,Yes,Bank transfer (automatic),91.25,2483.65,No
4701-LKOZD,70,Yes,Two year,No,Credit card (automatic),89.75,6367.2,No
6603-QWSPR,46,Yes,Two year,Yes,Bank transfer (automatic),104.4,4904.2,No
9921-QFQUL,23,Yes,Month-to-month,No,Mailed check,90.15,2044.95,No
1929-ZCBHE,47,No,One year,No,Electronic check,40.3,1794.8,No
4378-MYPGO,68,Yes,Two year,Yes,Bank transfer (automatic),105.25,7173.15,No
8651-ENBZX,60,Yes,One year,Yes,Electronic check,106,6441.4,Yes
4129-LYCOI,67,Yes,Two year,Yes,Electronic check,104,7039.05,No
7798-JVXYM,14,Yes,Month-to-month,Yes,Electronic check,69.65,921.4,No
8647-SDTWQ,57,Yes,Month-to-month,Yes,Electronic check,74.3,4018.35,No
2696-ECXKC,55,Yes,One year,No,Mailed check,100.9,5448.6,No
2081-KJSQF,1,Yes,Month-to-month,Yes,Mailed check,20.25,20.25,No
7623-TRNQN,1,Yes,Month-to-month,Yes,Mailed check,49.9,49.9,Yes
3323-CPBWR,23,Yes,Month-to-month,Yes,Credit card (automatic),96.9,2085.45,No
9330-IJWIO,13,Yes,Month-to-month,Yes,Electronic check,100.35,1358.85,Yes
3384-CTMSF,47,Yes,Month-to-month,Yes,Electronic check,104.1,5135.15,No
0902-RFHOF,38,Yes,One year,No,Mailed check,20.1,730.1,No
9286-DOJGF,38,Yes,Month-to-month,Yes,Bank transfer (automatic),74.95,2869.85,Yes
6048-QBXKL,2,Yes,Month-to-month,Yes,Credit card (automatic),56.55,118.25,No
9661-MHUMO,1,Yes,Month-to-month,Yes,Credit card (automatic),49.25,49.25,Yes
7718-RXDGG,15,Yes,Month-to-month,Yes,Bank transfer (automatic),68.6,1108.6,No
1025-FALIX,26,Yes,Month-to-month,Yes,Credit card (automatic),69.05,1815.65,No
3451-VAWLI,35,Yes,Two year,No,Credit card (automatic),19.7,730.4,No
3407-QGWLG,3,Yes,Month-to-month,Yes,Mailed check,20.05,75.45,No
1842-EZJMK,50,Yes,Month-to-month,No,Electronic check,103.7,5071.05,Yes
2347-WKKAE,42,Yes,Month-to-month,Yes,Electronic check,94.4,4014.6,No
8735-DCXNF,10,Yes,Month-to-month,Yes,Credit card (automatic),54.95,568.85,No
3214-IYUUQ,61,Yes,One year,No,Bank transfer (automatic),93.7,5860.7,No
1936-UAFEH,68,Yes,Two year,No,Credit card (automatic),110.25,7279.35,No
3587-PMCOY,10,Yes,One year,Yes,Electronic check,98.9,1064.95,No
8079-XRJRS,65,Yes,One year,No,Electronic check,89.75,5769.6,Yes
1027-LKKQQ,72,Yes,Two year,Yes,Bank transfer (automatic),80.45,5886.85,No
7148-XZPHA,55,Yes,Month-to-month,No,Electronic check,79.4,4238.45,No
8073-IJDCM,1,Yes,Month-to-month,Yes,Mailed check,20.3,20.3,Yes
5309-TAIKL,7,Yes,Month-to-month,No,Bank transfer (automatic),62.8,418.3,No
6856-RAURS,2,Yes,Month-to-month,Yes,Mailed check,74.9,136.05,No
8778-LMWTJ,9,Yes,Month-to-month,Yes,Electronic check,74.85,708.2,No
9717-IOAAF,27,Yes,Two year,Yes,Credit card (automatic),25.85,788.55,No
8884-ADFVN,7,Yes,Month-to-month,Yes,Electronic check,101.95,700.85,Yes
2845-KDHVX,64,Yes,Two year,Yes,Mailed check,68.3,4378.8,No
0848-SOMKO,70,No,Two year,No,Bank transfer (automatic),48.4,3442.8,No
2720-WGKHP,2,Yes,Month-to-month,Yes,Electronic check,94,181.7,Yes
6734-FQAJX,67,Yes,Two year,Yes,Electronic check,105.05,7171.7,No
2869-ADAWR,45,Yes,Month-to-month,Yes,Credit card (automatic),89.3,4016.85,Yes
1535-VTJOQ,24,Yes,Two year,No,Credit card (automatic),25.15,553,No
6368-TZZDT,4,Yes,Two year,No,Credit card (automatic),19.5,96.85,No
0943-ZQPXH,44,Yes,Month-to-month,Yes,Bank transfer (automatic),92.95,4122.9,No
1293-BSEUN,72,Yes,Two year,Yes,Mailed check,20.7,1482.3,No
9894-EZEWG,1,Yes,Month-to-month,Yes,Credit card (automatic),74.3,74.3,Yes
1302-TPUBN,66,Yes,Two year,No,Bank transfer (automatic),19.35,1240.8,No
7851-FLGGQ,1,No,Month-to-month,Yes,Mailed check,44.65,44.65,Yes
0637-UBJRP,13,Yes,Month-to-month,No,Electronic check,84.05,1095.3,Yes
0940-OUQEC,10,Yes,Month-to-month,Yes,Bank transfer (automatic),80.7,788.8,Yes
2378-VTKDH,65,Yes,Month-to-month,Yes,Electronic check,104.35,6578.55,No
0927-CNGRH,1,Yes,Month-to-month,No,Mailed check,19.55,19.55,No
8608-OZTLB,38,Yes,One year,No,Electronic check,74.05,2802.3,No
2335-GSODA,23,No,Two year,No,Mailed check,40.1,857.75,No
1952-DVVSW,10,Yes,One year,No,Mailed check,20.1,184.4,No
0702-PGIBZ,4,Yes,Month-to-month,Yes,Electronic check,101.7,364.55,Yes
6656-GULJQ,72,Yes,Two year,Yes,Credit card (automatic),83.55,6093.3,No
9853-JFZDU,35,Yes,Month-to-month,No,Electronic check,56.85,1861.1,No
1963-VAUKV,1,Yes,Month-to-month,No,Mailed check,20.4,20.4,Yes
3777-XROBG,58,Yes,Two year,No,Credit card (automatic),19.55,1079.65,No
6994-FGRHH,70,Yes,One year,Yes,Electronic check,106.15,7475.1,No
4000-VGMQP,38,Yes,One year,No,Credit card (automatic),78.95,2862.55,No
3999-WRNGR,60,No,Month-to-month,Yes,Electronic check,49.75,3069.45,No
3466-RITXD,26,Yes,Month-to-month,Yes,Credit card (automatic),92.4,2349.8,No
2680-XKKNJ,8,Yes,One year,No,Bank transfer (automatic),58.2,469.25,No
3058-HJCUY,41,Yes,One year,Yes,Electronic check,102.6,4213.35,Yes
2974-GGUXS,36,Yes,Month-to-month,Yes,Credit card (automatic),91.95,3301.05,No
7994-XIRTR,54,Yes,One year,No,Bank transfer (automatic),65.25,3529.95,No
3259-FDWOY,71,Yes,Two year,Yes,Bank transfer (automatic),106,7723.7,Yes
2101-RANCD,55,Yes,Month-to-month,Yes,Electronic check,73.1,4144.9,No
7921-BEPCI,72,Yes,Two year,No,Bank transfer (automatic),59.75,4265,No
0807-ZABDG,3,Yes,Month-to-month,Yes,Mailed check,55.1,154.65,Yes
8510-TMWYB,54,Yes,Two year,Yes,Bank transfer (automatic),59.8,3246.45,No
3258-ZKPAI,72,Yes,Two year,Yes,Bank transfer (automatic),116.6,8337.45,No
1428-IEDPR,52,Yes,Two year,Yes,Electronic check,109.3,5731.4,No
5298-GSTLM,60,Yes,One year,Yes,Bank transfer (automatic),101.4,6176.6,No
4450-YOOHP,39,No,Month-to-month,Yes,Credit card (automatic),50.65,1905.4,No
6728-CZFEI,15,Yes,One year,No,Mailed check,56.15,931.9,No
5748-RNCJT,69,Yes,Two year,Yes,Bank transfer (automatic),106.5,7348.8,Yes
3653-NCRDJ,43,Yes,One year,Yes,Mailed check,19.2,776.25,No
6121-TNHBO,63,Yes,One year,No,Bank transfer (automatic),83,5243.05,No
5119-NZPTV,2,Yes,Month-to-month,No,Electronic check,70.1,141.65,No
6519-ZHPXP,72,Yes,Two year,Yes,Bank transfer (automatic),108.3,7679.65,No
7739-LAXOG,32,Yes,Month-to-month,Yes,Bank transfer (automatic),91.05,2954.5,Yes
3472-QPRCH,40,Yes,Two year,No,Credit card (automatic),25.25,1006.9,No
8224-UAXBZ,58,No,One year,Yes,Electronic check,45.35,2540.1,No
9610-WCESF,67,No,Two year,No,Electronic check,43.9,3097.2,No
9776-CLUJA,51,Yes,Month-to-month,Yes,Electronic check,77.5,3807.35,Yes
2486-WYVVE,31,Yes,One year,Yes,Mailed check,79.3,2484,No
3865-ZYKAD,69,Yes,Month-to-month,Yes,Credit card (automatic),84.9,5785.65,No
1422-DGUBX,32,Yes,One year,Yes,Electronic check,79.25,2619.15,No
2999-AANRQ,21,Yes,Two year,No,Credit card (automatic),71.05,1524.85,No
8668-KNZTI,52,Yes,One year,No,Electronic check,53.75,2790.65,No
0480-KYJVA,72,Yes,Two year,No,Credit card (automatic),24.25,1784.5,No
6034-ZRYCV,72,No,Two year,Yes,Electronic check,54.2,3937.45,Yes
9746-YKGXB,52,No,One year,No,Bank transfer (automatic),44.25,2276.1,No
3926-YZVVX,41,Yes,One year,No,Bank transfer (automatic),50.05,2029.05,No
6000-UKLWI,41,Yes,Two year,No,Mailed check,20.15,802.35,No
2079-FBMZK,6,Yes,Month-to-month,Yes,Mailed check,69.25,418.4,Yes
6332-FBZRI,67,Yes,One year,Yes,Credit card (automatic),69.35,4653.25,No
2096-XOTMO,16,Yes,Month-to-month,No,Mailed check,19.35,275.9,No
3266-FTKHB,17,Yes,Two year,No,Mailed check,19.15,343.45,No
8221-EQDGL,35,Yes,Month-to-month,No,Mailed check,61,2130.45,No
2346-LOCWC,58,Yes,Two year,No,Credit card (automatic),20.5,1191.4,No
6608-QQLVK,1,Yes,Month-to-month,Yes,Electronic check,50.5,50.5,Yes
0298-XACET,52,No,Two year,No,Mailed check,50.2,2554,No
7560-QJAVJ,70,Yes,Two year,No,Bank transfer (automatic),79.6,5589.45,No
2995-YWTCD,19,Yes,Two year,Yes,Bank transfer (automatic),24.9,467.7,No
3551-HUAZH,1,Yes,Month-to-month,Yes,Electronic check,74.4,74.4,Yes
9137-UIYPG,35,Yes,Month-to-month,Yes,Electronic check,106.9,3756.45,No
2809-ZMYOQ,32,Yes,Month-to-month,Yes,Electronic check,101.35,3334.9,No
5084-OOVCJ,17,Yes,Month-to-month,Yes,Credit card (automatic),55.35,920.5,No
0254-WWRKD,67,Yes,One year,No,Credit card (automatic),50.55,3431.75,No
7727-SHVZV,9,Yes,Month-to-month,No,Bank transfer (automatic),19.5,150.35,No
6302-JGYRJ,31,Yes,One year,Yes,Mailed check,79.45,2587.7,Yes
5339-PXDVH,4,Yes,Month-to-month,No,Electronic check,90.65,367.95,No
2205-LPVGL,58,Yes,One year,Yes,Bank transfer (automatic),89.85,5125.75,No
8782-NUUOL,60,Yes,One year,No,Mailed check,79,4801.1,No
3685-YLCMQ,58,Yes,One year,Yes,Electronic check,104.65,6219.6,Yes
7601-WFVZV,1,Yes,Month-to-month,No,Mailed check,19.55,19.55,No
4609-KNNWG,27,Yes,Two year,No,Mailed check,19.9,550.1,No
4868-AADLV,66,Yes,One year,Yes,Electronic check,116.25,7862.25,No
